result_id,race_id,driver_id,constructor_id,number,grid,position,position_text,position_order,points,laps,time,milliseconds,fastest_lap,rank,fastest_lap_time,fastest_lap_speed,ingestion_date
7408,332,114,39,18,24,null,N,14,0,45,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7409,332,122,41,16,16,null,R,15,0,36,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7410,332,88,33,30,18,null,R,16,0,36,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7411,332,129,45,14,23,null,R,17,0,27,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7412,332,127,41,15,10,null,R,18,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7413,332,131,34,8,17,null,R,19,0,21,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7414,332,123,3,5,6,null,R,20,0,18,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7415,332,118,32,11,12,null,R,21,0,15,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7416,332,139,35,21,19,null,R,22,0,14,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7417,332,151,32,12,11,null,R,23,0,13,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7418,332,103,33,29,13,null,R,24,0,10,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7419,332,94,18,23,15,null,R,25,0,7,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7420,332,55,25,4,5,null,R,26,0,4,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7421,332,99,39,17,0,null,F,27,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7422,332,147,18,24,0,null,F,28,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7423,332,101,34,7,0,null,F,29,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7424,332,92,42,31,0,null,F,30,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7425,332,90,44,33,0,null,F,31,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7426,332,149,44,34,0,null,F,32,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7427,332,152,47,39,0,null,F,33,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7428,333,95,6,2,1,1,1,1,9,61,1:22:11.014,4931014,null,null,\N,null,2024-09-05T09:22:44.733Z
7429,333,102,1,27,3,2,2,2,6,61,+2.808,4933822,null,null,\N,null,2024-09-05T09:22:44.733Z
7430,333,117,6,1,2,3,3,3,4,61,+4.189,4935203,null,null,\N,null,2024-09-05T09:22:44.733Z
7431,333,77,1,28,4,4,4,4,3,61,+5.896,4936910,null,null,\N,null,2024-09-05T09:22:44.733Z
7432,333,137,22,20,6,5,5,5,2,61,+57.418,4988432,null,null,\N,null,2024-09-05T09:22:44.733Z
7433,333,145,22,19,9,6,6,6,1,61,+58.249,4989263,null,null,\N,null,2024-09-05T09:22:44.733Z
7434,333,119,3,6,5,7,7,7,0,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7435,333,55,25,4,8,8,8,8,0,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7436,333,105,21,9,19,9,9,9,0,60,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7437,333,78,27,25,22,10,10,10,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7438,333,94,18,23,16,11,11,11,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7439,333,127,41,15,14,12,12,12,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7440,333,133,21,10,17,13,13,13,0,58,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7441,333,88,33,30,11,14,14,14,0,58,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7442,333,139,35,21,13,15,15,15,0,58,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7443,333,112,27,26,20,null,R,16,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7444,333,101,34,7,25,null,R,17,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7445,333,122,41,16,12,null,R,18,0,51,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7446,333,123,3,5,7,null,R,19,0,30,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7447,333,103,33,29,10,null,R,20,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7448,333,131,34,8,23,null,R,21,0,21,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7449,333,151,32,12,15,null,R,22,0,14,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7450,333,118,32,11,21,null,R,23,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7451,333,114,39,18,24,null,R,24,0,3,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7452,333,110,35,22,18,null,R,25,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7453,333,138,25,3,0,null,W,26,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7454,333,129,45,14,0,null,F,27,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7455,333,147,18,24,0,null,F,28,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7456,333,99,39,17,0,null,F,29,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7457,333,92,42,31,0,null,F,30,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7458,333,90,44,33,0,null,F,31,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7459,333,149,44,34,0,null,F,32,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7460,333,152,47,39,0,null,F,33,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7461,334,117,6,1,2,1,1,1,9,73,1:48:01.461,6481461,null,null,\N,null,2024-09-05T09:22:44.733Z
7462,334,95,6,2,3,2,2,2,6,73,+22.064,6503525,null,null,\N,null,2024-09-05T09:22:44.733Z
7463,334,145,22,19,9,3,3,3,4,73,+34.874,6516335,null,null,\N,null,2024-09-05T09:22:44.733Z
7464,334,123,3,5,7,4,4,4,3,73,+43.296,6524757,null,null,\N,null,2024-09-05T09:22:44.733Z
7465,334,119,3,6,6,5,5,5,2,73,+57.530,6538991,null,null,\N,null,2024-09-05T09:22:44.733Z
7466,334,88,33,30,15,6,6,6,1,73,+1:03.728,6545189,null,null,\N,null,2024-09-05T09:22:44.733Z
7467,334,78,27,25,20,7,7,7,0,72,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7468,334,127,41,15,12,8,8,8,0,72,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7469,334,114,39,18,23,9,9,9,0,72,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7470,334,105,21,9,25,10,10,10,0,71,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7471,334,118,32,11,10,null,R,11,0,63,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7472,334,122,41,16,19,null,R,12,0,59,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7473,334,77,1,28,5,null,R,13,0,56,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7474,334,102,1,27,1,null,R,14,0,53,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7475,334,137,22,20,8,null,R,15,0,47,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7476,334,110,35,22,17,null,R,16,0,47,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7477,334,129,45,14,21,null,R,17,0,45,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7478,334,94,18,23,11,null,R,18,0,41,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7479,334,112,27,26,13,null,R,19,0,22,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7480,334,103,33,29,18,null,R,20,0,20,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7481,334,138,25,3,14,null,R,21,0,13,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7482,334,99,39,17,22,null,R,22,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7483,334,131,34,8,24,null,R,23,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7484,334,55,25,4,4,null,R,24,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7485,334,139,35,21,16,null,R,25,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7486,334,151,32,12,0,null,W,26,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7487,334,101,34,7,0,null,F,27,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7488,334,147,18,24,0,null,F,28,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7489,334,146,21,10,0,null,F,29,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7490,334,92,42,31,0,null,F,30,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7491,334,90,44,33,0,null,F,31,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7492,334,149,44,34,0,null,F,32,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7493,334,152,47,39,0,null,F,33,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7494,335,137,22,20,6,1,1,1,9,53,1:34:36.824,5676824,null,null,\N,null,2024-09-05T09:22:44.733Z
7495,335,90,22,19,8,2,2,2,6,53,+7.223,5684047,null,null,\N,null,2024-09-05T09:22:44.733Z
7496,335,88,33,30,9,3,3,3,4,53,+22.469,5699293,null,null,\N,null,2024-09-05T09:22:44.733Z
7497,335,119,3,6,7,4,4,4,3,53,+36.258,5713082,null,null,\N,null,2024-09-05T09:22:44.733Z
7498,335,123,3,5,5,5,5,5,2,53,+46.884,5723708,null,null,\N,null,2024-09-05T09:22:44.733Z
7499,335,138,25,3,14,6,6,6,1,53,+1:12.350,5749174,null,null,\N,null,2024-09-05T09:22:44.733Z
7500,335,78,27,25,17,7,7,7,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7501,335,94,18,23,10,8,8,8,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7502,335,133,21,10,23,9,9,9,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7503,335,112,27,26,25,10,10,10,0,52,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7504,335,118,32,11,11,null,R,11,0,38,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7505,335,65,32,12,12,null,R,12,0,31,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7506,335,105,21,9,24,null,R,13,0,28,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7507,335,95,6,2,3,null,R,14,0,26,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7508,335,139,35,21,19,null,R,15,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7509,335,103,33,29,18,null,R,16,0,24,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7510,335,81,18,24,20,null,R,17,0,18,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7511,335,122,41,16,13,null,R,18,0,16,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7512,335,110,35,22,26,null,R,19,0,13,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7513,335,127,41,15,16,null,R,20,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7514,335,101,34,7,21,null,R,21,0,5,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7515,335,77,1,28,4,null,R,22,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7516,335,102,1,27,1,null,R,23,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7517,335,117,6,1,2,null,R,24,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7518,335,131,34,8,22,null,R,25,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7519,335,55,25,4,7,null,W,26,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7520,335,129,45,14,0,null,F,27,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7521,335,99,39,17,0,null,F,28,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7522,335,114,39,18,0,null,F,29,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7523,335,92,42,31,0,null,F,30,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7524,336,137,22,20,7,1,1,1,9,81,1:49:44.570,6584570,null,null,\N,null,2024-09-05T09:22:44.733Z
7525,336,95,6,2,3,2,2,2,6,81,+3.129,6587699,null,null,\N,null,2024-09-05T09:22:44.733Z
7526,336,117,6,1,4,3,3,3,4,81,+37.259,6621829,null,null,\N,null,2024-09-05T09:22:44.733Z
7527,336,77,1,28,2,4,4,4,3,81,+46.862,6631432,null,null,\N,null,2024-09-05T09:22:44.733Z
7528,336,123,3,5,9,5,5,5,2,81,+1:51.160,6695730,null,null,\N,null,2024-09-05T09:22:44.733Z
7529,336,119,3,6,6,6,6,6,1,80,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7530,336,90,22,19,8,7,7,7,0,80,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7531,336,55,25,4,5,8,8,8,0,80,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7532,336,94,18,23,10,9,9,9,0,79,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7533,336,78,27,25,12,10,10,10,0,79,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7534,336,112,27,26,19,11,11,11,0,78,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7535,336,131,34,8,17,12,12,12,0,77,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7536,336,129,45,14,22,13,13,13,0,74,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7537,336,139,35,21,21,null,R,14,0,68,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7538,336,102,1,27,1,null,R,15,0,61,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7539,336,99,39,17,26,null,R,16,0,58,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7540,336,65,32,12,18,null,R,17,0,57,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7541,336,138,25,3,13,null,R,18,0,53,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7542,336,122,41,16,14,null,R,19,0,46,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7543,336,118,32,11,11,null,R,20,0,43,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7544,336,127,41,15,16,null,R,21,0,27,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7545,336,110,35,22,15,null,R,22,0,23,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7546,336,103,33,29,23,null,R,23,0,21,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7547,336,81,18,24,20,null,R,24,0,20,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7548,336,101,34,7,25,null,R,25,0,18,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7549,336,88,33,30,24,null,R,26,0,6,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7550,336,105,21,9,0,null,F,27,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7551,336,114,39,18,0,null,F,28,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7552,336,133,21,10,0,null,F,29,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7553,336,92,42,31,0,null,F,30,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7554,1,18,23,22,1,1,1,1,10,58,1:34:15.784,5655784,17,3,1:28.020,216.891,2024-09-05T09:22:44.733Z
7555,1,22,23,23,2,2,2,2,8,58,+0.807,5656591,43,14,1:29.066,214.344,2024-09-05T09:22:44.733Z
7556,1,15,7,9,20,3,3,3,6,58,+1.604,5657388,50,10,1:28.916,214.706,2024-09-05T09:22:44.733Z
7557,1,10,7,10,19,4,4,4,5,58,+4.435,5660219,53,6,1:28.416,215.92,2024-09-05T09:22:44.733Z
7558,1,4,4,7,10,5,5,5,4,58,+4.879,5660663,53,9,1:28.712,215.199,2024-09-05T09:22:44.733Z
7559,1,3,3,16,5,6,6,6,3,58,+5.722,5661506,48,1,1:27.706,217.668,2024-09-05T09:22:44.733Z
7560,1,67,5,12,13,7,7,7,2,58,+6.004,5661788,34,16,1:29.230,213.95,2024-09-05T09:22:44.733Z
7561,1,7,5,11,17,8,8,8,1,58,+6.298,5662082,50,17,1:29.823,212.537,2024-09-05T09:22:44.733Z
7562,1,16,10,20,16,9,9,9,0,58,+6.335,5662119,43,11,1:28.943,214.64,2024-09-05T09:22:44.733Z
7563,1,2,2,6,9,10,10,10,0,58,+7.085,5662869,48,5,1:28.283,216.245,2024-09-05T09:22:44.733Z
7564,1,21,10,21,15,11,11,11,0,58,+7.374,5663158,51,12,1:29.005,214.491,2024-09-05T09:22:44.733Z
7565,1,17,9,14,8,12,12,12,0,57,\N,null,38,8,1:28.508,215.695,2024-09-05T09:22:44.733Z
7566,1,20,9,15,3,13,13,13,0,56,\N,null,8,4,1:28.140,216.596,2024-09-05T09:22:44.733Z
7567,1,9,2,5,4,14,14,14,0,55,\N,null,36,2,1:27.988,216.97,2024-09-05T09:22:44.733Z
7568,1,8,6,4,7,15,15,15,0,55,\N,null,35,7,1:28.488,215.744,2024-09-05T09:22:44.733Z
7569,1,13,6,3,6,null,R,16,0,45,\N,null,30,15,1:29.141,214.164,2024-09-05T09:22:44.733Z
7570,1,12,4,8,14,null,R,17,0,24,\N,null,17,19,1:30.502,210.943,2024-09-05T09:22:44.733Z
7571,1,6,3,17,11,null,R,18,0,17,\N,null,6,18,1:29.923,212.301,2024-09-05T09:22:44.733Z
7572,1,5,1,2,12,null,R,19,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7573,1,1,1,1,18,null,D,20,0,58,\N,null,39,13,1:29.020,214.455,2024-09-05T09:22:44.733Z
7574,2,18,23,22,1,1,1,1,5,31,1:10:52.092,4252092,18,1,1:36.641,206.483,2024-09-05T09:22:44.733Z
7575,2,2,2,6,10,2,2,2,4,31,+22.722,4274814,17,10,1:39.084,201.392,2024-09-05T09:22:44.733Z
7576,2,10,7,10,3,3,3,3,3,31,+23.513,4275605,18,16,1:39.406,200.74,2024-09-05T09:22:44.733Z
7577,2,15,7,9,2,4,4,4,2.5,31,+46.173,4298265,12,3,1:37.591,204.473,2024-09-05T09:22:44.733Z
7578,2,22,23,23,8,5,5,5,2,31,+47.360,4299452,17,2,1:37.484,204.698,2024-09-05T09:22:44.733Z
7579,2,17,9,14,5,6,6,6,1.5,31,+52.333,4304425,14,5,1:37.672,204.304,2024-09-05T09:22:44.733Z
7580,2,1,1,1,12,7,7,7,1,31,+1:00.733,4312825,17,11,1:39.141,201.276,2024-09-05T09:22:44.733Z
7581,2,3,3,16,4,8,8,8,0.5,31,+1:11.576,4323668,13,4,1:37.598,204.459,2024-09-05T09:22:44.733Z
7582,2,13,6,3,16,9,9,9,0,31,+1:16.932,4329024,17,13,1:39.250,201.055,2024-09-05T09:22:44.733Z
7583,2,7,5,11,15,10,10,10,0,31,+1:42.164,4354256,17,12,1:39.242,201.072,2024-09-05T09:22:44.733Z
7584,2,4,4,7,9,11,11,11,0,31,\N,null,17,9,1:39.006,201.551,2024-09-05T09:22:44.733Z
7585,2,6,3,17,11,12,12,12,0,31,\N,null,17,15,1:39.387,200.778,2024-09-05T09:22:44.733Z
7586,2,12,4,8,17,13,13,13,0,31,\N,null,18,14,1:39.268,201.019,2024-09-05T09:22:44.733Z
7587,2,8,6,4,7,14,14,14,0,31,\N,null,17,7,1:38.453,202.683,2024-09-05T09:22:44.733Z
7588,2,20,9,15,13,15,15,15,0,30,\N,null,10,6,1:38.427,202.737,2024-09-05T09:22:44.733Z
7589,2,67,5,12,20,16,16,16,0,30,\N,null,16,8,1:38.938,201.689,2024-09-05T09:22:44.733Z
7590,2,16,10,20,19,17,17,17,0,30,\N,null,17,18,1:39.464,200.623,2024-09-05T09:22:44.733Z
7591,2,21,10,21,18,18,18,18,0,29,\N,null,16,17,1:39.407,200.738,2024-09-05T09:22:44.733Z
7592,2,9,2,5,6,null,R,19,0,1,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7593,2,5,1,2,14,null,R,20,0,0,\N,null,null,null,\N,null,2024-09-05T09:22:44.733Z
7594,3,20,9,15,1,1,1,1,10,56,1:57:43.485,7063485,42,2,1:52.627,174.235,2024-09-05T09:22:44.733Z
7595,3,17,9,14,3,2,2,2,8,56,+10.970,7074455,42,4,1:52.980,173.69,2024-09-05T09:22:44.733Z
7596,3,18,23,22,5,3,3,3,6,56,+44.975,7108460,44,6,1:53.546,172.825,2024-09-05T09:22:44.733Z
7597,3,22,23,23,4,4,4,4,5,56,+1:03.704,7127189,42,1,1:52.592,174.289,2024-09-05T09:22:44.733Z
7598,3,5,1,2,12,5,5,5,4,56,+1:05.102,7128587,41,10,1:54.516,171.361,2024-09-05T09:22:44.733Z
7599,3,1,1,1,9,6,6,6,3,56,+1:11.866,7135351,39,12,1:54.665,171.138,2024-09-05T09:22:44.733Z
7600,3,10,7,10,19,7,7,7,2,56,+1:14.476,7137961,42,3,1:52.703,174.117,2024-09-05T09:22:44.733Z
7601,3,67,5,12,10,8,8,8,1,56,+1:16.439,7139924,42,11,1:54.590,171.25,2024-09-05T09:22:44.733Z
7602,3,4,4,7,2,9,9,9,0,56,+1:24.309,7147794,38,9,1:54.481,171.413,2024-09-05T09:22:44.733Z
7603,3,8,6,4,8,10,10,10,0,56,+1:31.750,7155235,38,15,1:55.396,170.054,2024-09-05T09:22:44.733Z
7604,3,7,5,11,15,11,11,11,0,56,+1:34.156,7157641,43,5,1:53.474,172.934,2024-09-05T09:22:44.733Z
7605,3,2,2,6,11,12,12,12,0,56,+1:35.834,7159319,40,7,1:54.158,171.898,2024-09-05T09:22:44.733Z
7606,3,9,2,5,17,13,13,13,0,56,+1:46.853,7170338,44,14,1:55.350,170.122,2024-09-05T09:22:44.733Z
7607,3,21,10,21,20,14,14,14,0,55,\N,null,37,18,1:56.239,168.821,2024-09-05T09:22:44.733Z
7608,3,3,3,16,7,15,15,15,0,55,\N,null,55,8,1:54.243,171.77,2024-09-05T09:22:44.733Z
7609,3,12,4,8,16,16,16,16,0,54,\N,null,42,16,1:55.535,169.849,2024-09-05T09:22:44.733Z
7610,3,16,10,20,18,17,17,17,0,50,\N,null,41,13,1:54.777,170.971,2024-09-05T09:22:44.733Z
7611,3,6,3,17,14,null,R,18,0,43,\N,null,38,17,1:56.167,168.925,2024-09-05T09:22:44.733Z
7612,3,13,6,3,13,null,R,19,0,20,\N,null,16,19,1:56.484,168.466,2024-09-05T09:22:44.733Z
7613,3,15,7,9,6,null,R,20,0,18,\N,null,14,20,2:00.330,163.081,2024-09-05T09:22:44.733Z
7614,4,18,23,22,4,1,1,1,10,57,1:31:48.182,5508182,11,3,1:34.588,205.979,2024-09-05T09:22:44.733Z
7615,4,20,9,15,3,2,2,2,8,57,+7.187,5515369,16,4,1:34.756,205.614,2024-09-05T09:22:44.733Z
7616,4,15,7,9,1,3,3,3,6,57,+9.170,5517352,10,1,1:34.556,206.049,2024-09-05T09:22:44.733Z
7617,4,1,1,1,5,4,4,4,5,57,+22.096,5530278,13,6,1:34.915,205.269,2024-09-05T09:22:44.733Z
7618,4,22,23,23,6,5,5,5,4,57,+37.779,5545961,25,5,1:34.901,205.3,2024-09-05T09:22:44.733Z
7619,4,8,6,4,10,6,6,6,3,57,+42.057,5550239,42,11,1:35.498,204.016,2024-09-05T09:22:44.733Z
7620,4,10,7,10,2,7,7,7,2,57,+42.880,5551062,6,2,1:34.574,206.01,2024-09-05T09:22:44.733Z
7621,4,4,4,7,7,8,8,8,1,57,+52.775,5560957,29,14,1:35.722,203.539,2024-09-05T09:22:44.733Z
7622,4,3,3,16,9,9,9,9,0,57,+58.198,5566380,37,15,1:35.816,203.339,2024-09-05T09:22:44.733Z
7623,4,12,4,8,15,10,10,10,0,57,+1:05.149,5573331,37,10,1:35.441,204.138,2024-09-05T09:22:44.733Z
7624,4,17,9,14,18,11,11,11,0,57,+1:07.641,5575823,50,8,1:35.165,204.73,2024-09-05T09:22:44.733Z
7625,4,5,1,2,11,12,12,12,0,57,+1:17.824,5586006,54,12,1:35.520,203.969,2024-09-05T09:22:44.733Z
7626,4,7,5,11,20,13,13,13,0,57,+1:18.805,5586987,30,9,1:35.410,204.205,2024-09-05T09:22:44.733Z
7627,4,13,6,3,8,14,14,14,0,56,\N,null,41,7,1:35.065,204.946,2024-09-05T09:22:44.733Z
7628,4,21,10,21,17,15,15,15,0,56,\N,null,9,19,1:36.376,202.158,2024-09-05T09:22:44.733Z
7629,4,16,10,20,19,16,16,16,0,56,\N,null,28,18,1:36.219,202.488,2024-09-05T09:22:44.733Z
7630,4,67,5,12,16,17,17,17,0,56,\N,null,38,20,1:36.473,201.954,2024-09-05T09:22:44.733Z
7631,4,9,2,5,13,18,18,18,0,56,\N,null,50,13,1:35.706,203.573,2024-09-05T09:22:44.733Z
7632,4,2,2,6,14,19,19,19,0,56,\N,null,52,16,1:35.924,203.11,2024-09-05T09:22:44.733Z
7633,4,6,3,17,12,null,R,20,0,48,\N,null,39,17,1:36.153,202.627,2024-09-05T09:22:44.733Z
7634,5,18,23,22,1,1,1,1,10,66,1:37:19.202,5839202,17,2,1:22.899,202.149,2024-09-05T09:22:44.733Z
7635,5,22,23,23,3,2,2,2,8,66,+13.056,5852258,28,1,1:22.762,202.484,2024-09-05T09:22:44.733Z
7636,5,17,9,14,5,3,3,3,6,66,+13.924,5853126,18,5,1:23.112,201.631,2024-09-05T09:22:44.733Z
7637,5,20,9,15,2,4,4,4,5,66,+18.941,5858143,41,4,1:23.090,201.684,2024-09-05T09:22:44.733Z
7638,5,4,4,7,8,5,5,5,4,66,+43.166,5882368,14,6,1:23.420,200.887,2024-09-05T09:22:44.733Z
7639,5,13,6,3,4,6,6,6,3,66,+50.827,5890029,14,3,1:23.089,201.687,2024-09-05T09:22:44.733Z
7640,5,2,2,6,13,7,7,7,2,66,+52.312,5891514,29,10,1:23.878,199.79,2024-09-05T09:22:44.733Z
7641,5,3,3,16,9,8,8,8,1,66,+1:05.211,5904413,24,7,1:23.621,200.404,2024-09-05T09:22:44.733Z
7642,5,1,1,1,14,9,9,9,0,65,\N,null,29,9,1:23.839,199.883,2024-09-05T09:22:44.733Z
7643,5,10,7,10,6,10,10,10,0,65,\N,null,44,12,1:24.134,199.182,2024-09-05T09:22:44.733Z
7644,5,9,2,5,10,11,11,11,0,65,\N,null,26,11,1:24.078,199.314,2024-09-05T09:22:44.733Z
7645,5,12,4,8,12,12,12,12,0,65,\N,null,41,14,1:24.286,198.823,2024-09-05T09:22:44.733Z
7646,5,6,3,17,11,13,13,13,0,65,\N,null,38,13,1:24.155,199.132,2024-09-05T09:22:44.733Z
7647,5,21,10,21,20,14,14,14,0,65,\N,null,63,8,1:23.796,199.985,2024-09-05T09:22:44.733Z
7648,5,8,6,4,16,null,R,15,0,17,\N,null,16,15,1:24.490,198.342,2024-09-05T09:22:44.733Z
